"id","repo_fullname","commits_count","commits_days_since_first","commits_days_since_last","commits_total_lines_added","commits_total_lines_removed","commits_avg_added","commits_avg_removed","commits_avg_files_changed","commits_avg_message_length","commits_avg_per_day","commits_avg_per_day_real","commits_max_per_day","contributors_count","contributors_top_avg_commits","contributors_top_avg_participation_week","contributors_top_avg_additions","contributors_top_avg_deletions","forks_count","forks_avg_per_day","forks_avg_max_per_day","issues_total_comments","issues_count","issues_open","issues_labels","issues_avg_labels","issues_avg_closing_time","issues_avg_comment_time","issues_avg_comments","issues_avg_comment_length","issues_avg_title_length","issues_avg_body_length","issues_avg_per_day","issues_avg_per_day_real","issues_max_per_day","repo_size","repo_topics","repo_branches","repo_age_days","repo_workflows","repo_languages","repo_milestones","repo_watchers","repo_deployments","repo_readme_length","repo_network_members","pulls_count","pulls_total_lines_added","pulls_total_lines_removed","pulls_avg_lines_added","pulls_avg_lines_removed","pulls_avg_closing_time","pulls_avg_comments","pulls_avg_review_comments","pulls_avg_Commits","pulls_avg_body_length","pulls_avg_title_length","pulls_avg_files_changed","pulls_avg_labels","pulls_avg_created_per_day","pulls_avg_created_per_day_real","pulls_max_created_per_day","releases_count","releases_tags","releases_total_downloads","releases_avg_body_length","releases_avg_title_length","releases_avg_assets","releases_avg_assets_downloads","releases_avg_assets_size","releases_avg_downloads_per_day","stars_count","stars_avg_per_day_real","stars_max_per_day","wf_count","wf_avg_duration","wf_avg_success_duration","wf_avg_failure_duration","wf_avg_successes_per_day","wf_avg_successes_per_day_real","wf_avg_fails_per_day","created_at","updated_at"
83,"Azure/diagnostics-eventflow",984,2504,84,196101,224764,199,228,6,76,NULL,3,13,37,23,6,201,235,87,0,2,1172,400,7,72,0,0,0,2,408,50,564,0,1,5,14244,0,2,1965,0,3,0,278,0,96397,89,1,157,435,157,435,0,2,1,2,330,46,37,0,0,1,1,120,120,2766,147,25,2,9,54607,NULL,278,1,5,0,0,0,0,0,0,0,"2022-03-02 03:44:29.900899","2022-03-02 03:44:29.900899"
84,"MicrosoftDocs/OData-docs",466,1127,5,135502,29793,291,64,13,52,NULL,2,18,0,0,0,0,0,69,0,3,606,207,12,5,0,0,0,2,5470,33,92,0,1,5,4853,0,9,1127,0,2,0,12,0,373,70,4,894,357,223,89,0,2,3,3,49,30,5,0,0,1,2,0,0,0,0,0,0,0,0,NULL,12,1,1,0,0,0,0,0,0,0,"2022-03-02 03:49:53.444013","2022-03-02 03:49:53.444013"
85,"enspiral-dev-academy/cool_and_useful_stuff",15,2522,2422,79,10,5,1,1,16,NULL,3,7,3,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,1,2522,0,0,0,1,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-02 03:50:09.874302","2022-03-02 03:50:09.874302"
86,"Azure-Samples/storage-dotnet-blob-tier-analysis-tool",53,1652,498,10555,4915,199,93,6,60,NULL,2,7,7,5,2,266,112,3,0,1,2,5,1,1,0,0,0,0,85,46,1336,0,1,2,120,0,2,1652,0,1,0,15,0,1281,3,1,1,1,1,1,0,0,0,1,3759,96,1,1,0,1,1,2,2,334,0,23,1,167,72030,NULL,15,1,1,0,0,0,0,0,0,0,"2022-03-02 03:50:53.004065","2022-03-02 03:50:53.004065"
87,"OfficeDev/office-js",148,1905,118,10736523,9287323,72544,62752,53,58,NULL,3,20,15,7,2,67784,60728,73,0,2,13669,2429,612,5309,2,0,0,5,349,68,2005,1,2,9,111080,0,63,1905,1,2,0,424,0,11005,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1348,7,0,0,0,NULL,424,1,6,4,0.020497685185185185,0.020497685185185185,0,0,2,0,"2022-03-02 04:02:16.229587","2022-03-02 04:02:16.229587"
88,"hhaccessibility/hhaccessibility.github.io",1667,2153,836,3891683,926135,2335,556,5,92,NULL,4,34,22,52,6,1785,396,40,0,2,1975,759,53,229,0,0,0,2,323,38,214,0,1,10,30552,0,13,2153,0,7,8,7,996,436,40,2,10264,9,5132,4,0,0,3,3,154,33,6,0,0,1,1,0,0,0,0,0,0,0,0,NULL,7,1,1,0,0,0,0,0,0,0,"2022-03-02 04:18:52.511894","2022-03-02 04:18:52.511894"
89,"mattqfang/cs3250_generic_comparator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,94,0,0,0,0,0,1,1,1,1,0,0,0,0,30,5986,0,1,1,45,0,32,897,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,5986,30,1,1,0,1,1,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-02 05:16:01.808637","2022-03-02 05:16:01.808637"
90,"spacetelescope/AAS2016",63,2290,2241,653386,11543,10371,183,2,38,NULL,6,27,3,10,3,612,97,8,0,1,0,12,0,0,0,0,0,0,0,29,42,0,3,5,5670,4,1,2291,0,2,0,6,0,5052,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,6,1,1,0,0,0,0,0,0,0,"2022-03-02 05:16:46.367742","2022-03-02 05:16:46.367742"
91,"Azure-Samples/eventhub-dotnet-manage-event-hub-geo-disaster-recovery",15,1454,408,39608,3855,2641,257,9,16,NULL,1,2,6,2,1,2640,257,0,0,0,0,1,1,1,1,0,0,0,0,75,2185,0,1,1,27594,0,2,1458,0,7,0,0,0,1701,0,1,1,1,1,1,0,0,0,1,2185,75,1,1,0,1,1,5,5,298,0,67,1,59,28305904,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-02 05:17:07.448769","2022-03-02 05:17:07.448769"
92,"doubleencore/StickyListHeaders",322,3642,2941,20147,15031,63,47,3,73,NULL,3,14,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,14,0,0,1,1,2065,0,3,3052,0,2,0,0,0,10006,1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-02 05:20:03.657275","2022-03-02 05:20:03.657275"
93,"microsoft/vscode-nodebook",31,663,470,22860,5988,737,193,4,37,NULL,3,10,3,9,2,1288,697,24,0,2,11,14,11,7,0,0,0,0,122,46,1952,0,1,1,3367,0,4,656,0,1,1,114,0,8454,24,4,151,205,37,51,0,0,0,1,3748,41,2,0,0,1,1,0,0,0,0,0,0,0,0,NULL,114,1,8,0,0,0,0,0,0,0,"2022-03-02 05:20:42.811409","2022-03-02 05:20:42.811409"
94,"Azure-Samples/network-java-manage-network-interface",46,2086,91,11783,5761,256,125,2,25,NULL,1,7,13,3,2,287,188,3,0,1,12,7,0,0,0,0,0,1,47,19,1,0,1,1,119,0,2,2086,0,1,0,1,0,1688,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,327,0,46,0,40,31222,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-02 05:54:11.923673","2022-03-02 05:54:11.923673"
95,"Azure/cortana-intelligence-product-detection-from-images",66,1804,956,9878,1291,150,20,7,40,NULL,2,11,6,10,3,173,42,4,0,1,18,6,0,1,0,0,0,3,362,26,611,0,1,2,168760,0,2,1804,0,3,0,10,0,4250,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,10,1,1,0,0,0,0,0,0,0,"2022-03-02 05:56:07.409907","2022-03-02 05:56:07.409907"
96,"predixdesignsystem/px-list-bare-design",65,2351,1101,15931,1261,245,19,3,31,NULL,1,4,8,5,4,362,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776,1,3,2351,0,4,0,0,24,1130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,41,14,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-02 05:56:50.806996","2022-03-02 05:56:50.806996"
97,"gpcorser/cis255",5,1380,1372,333,19,67,4,2,22,NULL,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,1,1380,0,2,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-02 05:57:00.966984","2022-03-02 05:57:00.966984"
98,"david-fisher/320-F21-Track-1",623,182,75,110189,45484,177,73,7,45,NULL,10,123,23,18,3,105,88,1,0,1,71,149,21,8,0,0,0,0,152,34,61,0,4,44,5390,0,23,182,0,2,0,2,0,3364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-02 06:03:12.237563","2022-03-02 06:03:12.237563"
99,"oVirt/ovirt-engine-extension-logger-log4j",42,2806,74,1767,492,42,12,3,149,NULL,2,7,3,12,7,47,17,4,0,1,0,7,1,0,0,0,0,0,0,18,97,0,3,6,61,0,2,2809,1,3,0,1,0,2499,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,2,0.00949074074074074,0.007922453703703704,0.001568287037037037,0,10,0,"2022-03-02 06:03:45.526576","2022-03-02 06:03:45.526576"
100,"Azure/batchai_retinanet_horovod_coco",17,1358,1300,839,32,49,2,1,19,NULL,3,5,3,5,1,49,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,1,1358,0,1,0,9,0,9992,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,9,1,1,0,0,0,0,0,0,0,"2022-03-02 06:04:05.173531","2022-03-02 06:04:05.173531"
101,"MicrosoftDocs/OfficeDocs-Enterprise-pr.ja-JP",9,1569,579,13019,94,1447,10,42,80,NULL,1,2,4,2,1,1627,11,2,0,1,2,2,2,0,0,0,0,1,1561,123,29,0,2,2,68011,0,6,1569,0,1,0,2,0,373,2,2,76,72,38,36,0,1,0,1,29,123,1,0,0,1,2,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-02 06:04:26.955143","2022-03-02 06:04:26.955143"
102,"Azure/azure-functions-performance-test",76,2066,2008,9749,2114,128,28,5,49,NULL,3,15,0,0,0,0,0,8,0,1,28,47,14,0,0,0,0,0,183,46,189,0,1,4,812,0,3,2071,0,2,0,13,0,7188,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,13,1,1,0,0,0,0,0,0,0,"2022-03-02 06:05:21.024448","2022-03-02 06:05:21.024448"
103,"Stanislav-Sartasov/spsu-mm-se-programming",863,169,13,279073,54195,323,63,5,50,NULL,8,42,30,23,8,180,69,6,0,2,7,165,14,0,0,0,0,0,25,31,18,0,2,10,69065,0,37,169,0,2,0,8,0,0,6,14,9701,29285,692,2091,0,0,0,9,43,24,58,0,0,1,4,0,0,0,0,0,0,0,0,NULL,8,1,3,0,0,0,0,0,0,0,"2022-03-02 06:13:48.536761","2022-03-02 06:13:48.536761"
104,"mozilla/mozfest-program",12,2380,2358,267,76,22,6,1,20,NULL,4,5,2,6,2,30,14,5,0,1,1454,670,310,654,0,0,0,2,141,41,1490,0,15,417,1327,0,1,2380,0,0,12,44,0,6468,5,1,15,0,15,0,0,0,0,1,1279,27,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,44,1,4,0,0,0,0,0,0,0,"2022-03-02 06:14:48.824406","2022-03-02 06:14:48.824406"
105,"microsoft/sqlworkshops-template",7,701,701,982,58,140,8,5,27,NULL,7,7,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,0,1,701,0,0,0,2,0,11793,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-02 06:15:02.307167","2022-03-02 06:15:02.307167"
106,"MicrosoftDocs/EnableXliffTranformGitHub.pt-BR",9,1296,1209,821,211,91,23,2,98,NULL,1,2,1,9,6,91,23,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,1296,0,1,0,2,0,373,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-02 06:15:16.699143","2022-03-02 06:15:16.699143"
107,"MicrosoftDocs/core-docs.pt-PT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,801,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,1337,0,1,0,2,0,1077,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-02 06:15:25.656979","2022-03-02 06:15:25.656979"
108,"hochschule-darmstadt/openartbrowser",1892,1064,237,678514,347929,359,184,6,69,NULL,7,48,28,31,7,142,94,8,0,1,639,577,41,690,1,0,0,1,500,37,451,0,3,24,36109,0,11,997,4,8,1,28,0,1703,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,28,1,4,6,0.09129629629629629,0.07424189814814815,0.01705439814814815,0,6,0,"2022-03-02 06:34:44.203511","2022-03-02 06:34:44.203511"
109,"OpenTOSCA/ui",615,1996,15,152922,89195,249,145,5,64,NULL,3,18,14,17,6,415,238,2,0,1,49,81,3,57,0,0,0,0,123,34,2736,0,1,6,4928,3,5,1820,2,5,0,8,0,3629,2,2,1645,874,822,437,0,0,0,1,7585,33,1,1,0,1,1,7,7,5,66,18,0,5,16067286,NULL,8,1,1,2,0.060619212962962965,0.05648726851851852,0.004131944444444444,0,3,0,"2022-03-02 06:40:30.608302","2022-03-02 06:40:30.608302"
110,"spacetelescope/astroimtools",363,2549,22,18070,12923,50,36,2,36,NULL,5,25,5,62,9,54,39,9,0,1,74,86,5,13,0,0,0,0,169,30,147,0,2,16,33364,6,1,2550,1,1,1,8,0,1216,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,55,12,0,0,0,NULL,8,1,1,2,0.16251157407407407,0.13276041666666666,0.029751157407407407,0,1,0,"2022-03-02 06:44:01.230982","2022-03-02 06:44:01.230982"
111,"MicrosoftDocs/mslearn-build-app-solution",8,810,778,491,61,61,8,1,26,NULL,4,7,3,2,1,20,8,2,0,1,0,1,1,0,0,0,0,0,0,41,284,0,1,1,6257,0,1,810,0,0,0,3,0,533,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,3,1,1,0,0,0,0,0,0,0,"2022-03-02 06:44:15.61571","2022-03-02 06:44:15.61571"
112,"XRFoundation/native-xr-for-web",185,304,5,56667,8065,306,44,5,69,NULL,3,15,0,0,0,0,0,1,0,1,6,97,12,0,0,0,0,0,913,41,2246,0,1,8,960,11,14,304,0,9,0,23,0,374,1,10,25,25,2,2,0,0,0,1,3606,52,1,0,0,1,2,0,0,0,0,0,0,0,0,NULL,23,1,2,0,0,0,0,0,0,0,"2022-03-02 06:46:20.705073","2022-03-02 06:46:20.705073"
113,"MicrosoftDocs/core-docs.el-GR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,801,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,1337,0,1,0,2,0,1077,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-02 06:46:29.712921","2022-03-02 06:46:29.712921"
114,"Azure/azure-python-siteextensions",37,2078,1456,4307,442,116,12,9,57,NULL,2,5,2,18,9,199,92,8,0,1,52,21,6,3,0,0,0,2,231,40,1128,0,1,2,2754,0,1,2078,0,3,0,8,0,5864,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,8,1,1,0,0,0,0,0,0,0,"2022-03-02 06:47:04.170846","2022-03-02 06:47:04.170846"
115,"microsoft/painless-config",25,2210,496,318,79,13,3,2,47,NULL,2,9,3,7,3,17,5,14,0,2,8,7,1,3,0,0,0,1,100,30,1197,0,1,1,16,4,2,2210,0,1,0,12,0,2396,15,1,4,4,4,4,0,0,0,1,2723,38,2,1,0,1,1,0,0,0,0,0,0,0,0,NULL,12,1,1,0,0,0,0,0,0,0,"2022-03-02 06:47:32.239865","2022-03-02 06:47:32.239865"
116,"JuliaCon/proceedings-review",2,895,895,2,2,1,1,1,15,NULL,2,2,1,2,1,1,1,0,0,0,4008,89,17,313,3,0,0,45,347,74,3628,0,2,7,0,0,1,1086,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-02 06:48:49.069935","2022-03-02 06:48:49.069935"
117,"Azure/Spark-Operationalization-On-Azure",200,1906,1777,56982,55958,285,280,2,34,NULL,4,25,6,13,2,1271,1283,12,0,1,2,14,0,0,0,0,0,0,213,20,26,0,1,2,6193,0,2,1877,0,0,0,16,0,108,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,16,1,2,0,0,0,0,0,0,0,"2022-03-02 06:50:54.084118","2022-03-02 06:50:54.084118"
118,"doubleencore/HockeySDK-iOS",1170,3772,2793,131324,42469,112,36,4,83,NULL,4,24,28,34,6,106,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24076,0,6,3155,0,6,0,0,0,3150,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-02 07:01:23.333031","2022-03-02 07:01:23.333031"
119,"PhenixRTS/WebSDK",469,2093,39,607757,564455,1296,1204,12,384,NULL,1,4,0,0,0,0,0,13,0,1,26,18,7,7,0,0,0,1,289,33,6344,0,1,4,29647,8,2,2095,0,5,0,26,0,1661,13,2,60,2,30,1,0,0,0,1,96,18,1,0,0,1,1,33,33,0,194,29,0,0,0,NULL,26,1,7,0,0,0,0,0,0,0,"2022-03-02 07:07:07.100523","2022-03-02 07:07:07.100523"
120,"jtenenbg/360s17testrepo",1534,1822,1778,1952,1764,1,1,1,20,NULL,192,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,28,1822,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-02 07:20:33.911267","2022-03-02 07:20:33.911267"
121,"NicholasCaporusso/students-wall",173,337,87,6260,1106,36,6,5,30,NULL,9,68,43,2,1,41,32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110831,0,6,337,0,3,0,14,73,1451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,14,1,4,0,0,0,0,0,0,0,"2022-03-02 07:22:18.146365","2022-03-02 07:22:18.146365"
122,"MicrosoftDocs/azure-docs-sdk-node.pt-BR",291,1658,938,5680922,2712182,19522,9320,79,26,NULL,2,76,9,32,9,19522,9320,2,0,1,1,1,0,0,0,0,0,1,803,14,0,0,1,1,37116,0,4,1658,0,1,0,2,0,1128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-02 07:28:24.229586","2022-03-02 07:28:24.229586"
123,"uriahgray/cms",6015,4466,1934,50410,26626,8,4,1,23,NULL,154,1059,47,103,3,8,4,3,0,2,0,1,1,0,0,0,0,0,0,12,0,0,1,1,2216,0,1,1982,0,2,0,1,0,0,3,1,39,0,39,0,0,0,0,4,0,12,2,0,0,1,1,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 00:50:01.385139","2022-03-03 00:50:01.385139"
124,"Azure/toketi-kafka-connect-iothub",52,1918,1444,5570,1358,107,26,7,116,NULL,2,5,3,8,3,176,69,18,0,1,69,30,3,7,0,0,0,2,248,45,2034,0,1,2,120,0,1,1920,0,1,0,42,0,1310,20,3,104,96,34,32,0,1,0,4,518,44,6,0,0,1,1,2,2,101944,691,31,1,50972,15972385,NULL,42,1,2,0,0,0,0,0,0,0,"2022-03-03 00:50:44.076611","2022-03-03 00:50:44.076611"
125,"Azure/adx-automation-agent",86,1523,1203,5463,2821,64,33,4,52,NULL,2,7,5,16,5,88,63,4,0,1,10,22,0,1,0,0,0,0,60,34,98,0,1,3,186,1,2,1469,0,3,0,1,0,1094,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,15,12,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-03 00:51:40.371423","2022-03-03 00:51:40.371423"
126,"MicrosoftDocs/testrepo",5,951,663,657,7,131,1,5,72,NULL,3,4,1,5,2,131,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,951,0,1,0,1,0,404,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-03 00:51:52.879213","2022-03-03 00:51:52.879213"
127,"microsoftgraph/msgraph-training-android.ja-JP",16,1044,26,6785,3016,424,189,11,24,NULL,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853,0,4,1044,0,0,0,1,0,4194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-03 00:52:11.328183","2022-03-03 00:52:11.328183"
128,"PixelExperience/android-issues",3,318,303,68,3,23,1,1,18,NULL,1,1,1,3,3,22,1,18,0,1,3417,1827,65,2927,1,0,0,1,193,53,1380,5,6,30,3,0,1,318,0,0,0,30,0,114,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,30,1,3,0,0,0,0,0,0,0,"2022-03-03 00:55:28.176797","2022-03-03 00:55:28.176797"
129,"MicrosoftDocs/sandbox",205,1668,559,14642,2439,71,12,8,85,NULL,3,13,0,0,0,0,0,40,0,2,342,140,33,5,0,0,0,2,3397,34,260,0,1,6,17352,0,4,1668,0,1,0,19,0,825,41,3,12,10,4,3,0,1,0,1,151,38,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,19,1,2,0,0,0,0,0,0,0,"2022-03-03 01:33:31.361771","2022-03-03 01:33:31.361771"
130,"Azure-Samples/key-vault-python-network-acl",14,1380,1342,1260,127,90,9,2,28,NULL,5,11,3,4,1,66,4,2,0,1,0,3,0,0,0,0,0,0,0,25,766,0,1,1,23,0,2,1380,0,1,0,0,0,3371,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 01:33:47.47878","2022-03-03 01:33:47.47878"
131,"Azure-Samples/app-service-mobile-cordova-client-conflict-handling",2,1965,1922,5535,1,2768,1,40,27,NULL,1,1,1,2,2,2767,0,2,0,1,0,1,1,0,0,0,0,0,0,68,0,0,1,1,220,0,1,1965,0,3,0,1,0,518,2,1,1,1,1,1,0,0,0,1,0,68,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-03 01:34:00.275991","2022-03-03 01:34:00.275991"
132,"microsoft/Convert-Etl2Pcapng",41,681,6,2779,623,68,15,1,34,NULL,2,5,0,0,0,0,0,2,0,1,5,6,2,0,0,0,0,0,1465,45,250,0,1,1,176,0,3,681,0,1,0,8,0,6722,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,8,1,1,0,0,0,0,0,0,0,"2022-03-03 01:34:31.190785","2022-03-03 01:34:31.190785"
133,"MicrosoftDocs/dynamics-365-project-operations-pr.nl-NL",14,693,101,28990,18487,2071,1321,41,31,NULL,1,2,2,6,5,2230,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7780,0,4,693,0,1,0,2,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-03 01:34:53.287279","2022-03-03 01:34:53.287279"
134,"Azure/cortana-intelligence-price-analytics",32,1717,1267,1062475,2923,33202,91,8,39,NULL,2,5,5,5,2,18293,100,19,0,1,2,2,0,1,0,0,0,1,99,22,154,0,1,1,19961,0,3,1717,0,1,0,31,0,4861,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,31,1,1,0,0,0,0,0,0,0,"2022-03-03 01:35:23.176029","2022-03-03 01:35:23.176029"
135,"AndreyQC/CrimeStatistic.SSIS",18,185,142,43695,4487,2428,249,4,19,NULL,2,3,3,6,2,2836,658,6,0,2,0,1,0,0,0,0,0,0,0,16,0,0,1,1,7005,0,52,185,0,0,0,1,0,966,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-03 01:35:43.805952","2022-03-03 01:35:43.805952"
136,"xiaodanli/1603A-task",112,1366,1360,891564,291786,7960,2605,30,17,NULL,19,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28785,0,6,1366,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 01:37:40.644723","2022-03-03 01:37:40.644723"
137,"Azure/toketi-iot-tools",19,1940,1910,2127,2048,112,108,7,39,NULL,2,6,1,15,4,123,152,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,1940,0,0,0,4,0,300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,4,1,1,0,0,0,0,0,0,0,"2022-03-03 01:37:59.30476","2022-03-03 01:37:59.30476"
138,"sgnsys3/INT105-G1",22,1865,1851,15397,1949,700,89,10,38,NULL,4,10,6,2,1,380,123,2,0,1,1,4,0,0,0,0,0,0,1,8,1,0,2,3,217,0,40,1865,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-03 01:38:20.423161","2022-03-03 01:38:20.423161"
139,"Anderson-Lab/capstone-spring-2018",108,1514,1505,339,35,3,0,1,41,NULL,14,33,25,2,1,3,0,6,0,3,0,4,0,0,0,0,0,0,0,23,55,0,2,3,42,0,1,1514,0,1,0,2,0,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-03 01:39:21.491168","2022-03-03 01:39:21.491168"
