"id","repo_fullname","commits_count","commits_days_since_first","commits_days_since_last","commits_total_lines_added","commits_total_lines_removed","commits_avg_added","commits_avg_removed","commits_avg_files_changed","commits_avg_message_length","commits_avg_per_day","commits_avg_per_day_real","commits_max_per_day","contributors_count","contributors_top_avg_commits","contributors_top_avg_participation_week","contributors_top_avg_additions","contributors_top_avg_deletions","forks_count","forks_avg_per_day","forks_avg_max_per_day","issues_total_comments","issues_count","issues_open","issues_labels","issues_avg_labels","issues_avg_closing_time","issues_avg_comment_time","issues_avg_comments","issues_avg_comment_length","issues_avg_title_length","issues_avg_body_length","issues_avg_per_day","issues_avg_per_day_real","issues_max_per_day","repo_size","repo_topics","repo_branches","repo_age_days","repo_workflows","repo_languages","repo_milestones","repo_watchers","repo_deployments","repo_readme_length","repo_network_members","pulls_count","pulls_total_lines_added","pulls_total_lines_removed","pulls_avg_lines_added","pulls_avg_lines_removed","pulls_avg_closing_time","pulls_avg_comments","pulls_avg_review_comments","pulls_avg_Commits","pulls_avg_body_length","pulls_avg_title_length","pulls_avg_files_changed","pulls_avg_labels","pulls_avg_created_per_day","pulls_avg_created_per_day_real","pulls_max_created_per_day","releases_count","releases_tags","releases_total_downloads","releases_avg_body_length","releases_avg_title_length","releases_avg_assets","releases_avg_assets_downloads","releases_avg_assets_size","releases_avg_downloads_per_day","stars_count","stars_avg_per_day_real","stars_max_per_day","wf_count","wf_avg_duration","wf_avg_success_duration","wf_avg_failure_duration","wf_avg_successes_per_day","wf_avg_successes_per_day_real","wf_avg_fails_per_day","created_at","updated_at"
675,"KumarRobotics/mrsl_quadrotor",244,2618,10,4034698,2777214,16536,11382,22,39,NULL,4,36,7,16,6,15384,12260,26,0,1,26,20,2,1,0,0,0,1,447,46,434,0,1,3,93257,4,2,2618,0,5,0,66,0,4594,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,66,1,2,0,0,0,0,0,0,0,"2022-03-10 03:01:40.471465","2022-03-10 03:01:40.471465"
676,"xihh87/receta-de-pay",49,1714,1709,297,55,6,1,1,45,NULL,25,46,10,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,6,1714,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-10 03:01:47.905774","2022-03-10 03:01:47.905774"
677,"MicrosoftDocs/learn-certs-pr.es-es",454,826,108,442124,132954,974,293,37,41,NULL,5,12,3,43,20,881,287,3,0,1,198,167,0,0,0,0,0,1,6961,19,0,0,1,4,9343,0,4,826,0,1,0,2,0,373,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-10 03:05:41.809045","2022-03-10 03:05:41.809045"
678,"Azure-Samples/go-docs-hello-world",15,1469,894,315,145,21,10,1,17,NULL,5,13,5,3,1,21,9,16,0,1,0,2,2,0,0,0,0,0,0,41,165,0,1,1,12,0,1,1469,0,2,0,0,0,755,16,1,3,4,3,4,0,0,0,1,220,33,1,0,0,1,1,2,2,320,0,14,1,160,3891,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-10 03:05:52.027695","2022-03-10 03:05:52.027695"
679,"apple/swift-corelibs-foundation",8095,3379,1,1420780,651555,176,80,4,130,NULL,4,60,100,43,15,225,114,1002,0,52,14660,3145,32,30,0,0,0,4,132,50,258,1,2,21,24053,0,51,2312,0,10,0,4536,0,5690,1040,32,5542,913,173,28,0,5,1,1,331,46,6,0,0,1,3,3,3,0,0,12,0,0,0,NULL,4536,2,488,0,0,0,0,0,0,0,"2022-03-10 04:28:32.458269","2022-03-10 04:28:32.458269"
680,"MicrosoftDocs/partner-center-pr.ja-jp",2290,1933,87,409650,302420,179,132,8,26,NULL,3,12,19,60,11,178,132,7,0,1,4,2,1,0,0,0,0,2,98,48,78,0,1,1,29540,0,6,1102,0,1,0,4,0,3641,8,1,2,2,2,2,0,1,0,1,85,29,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,4,1,1,0,0,0,0,0,0,0,"2022-03-10 04:41:31.48153","2022-03-10 04:41:31.48153"
681,"nathankerstens/examen-software-eng-2017",6,1577,1568,11,2,2,0,1,23,NULL,2,3,3,2,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241181,0,30,1577,0,0,0,0,0,209,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-10 04:41:38.254541","2022-03-10 04:41:38.254541"
682,"soleil-zero/ella_GN",1174,876,841,4390,1442,4,1,1,18,NULL,37,212,21,27,1,5,2,4,0,1,0,1,0,0,0,0,0,0,0,8,0,0,1,1,174894,0,3,872,0,0,0,0,0,5762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-10 04:47:48.574493","2022-03-10 04:47:48.574493"
683,"Azure/cookiecutter-azure-iot-edge-module",40,1457,91,970,385,24,10,2,123,NULL,1,5,11,3,2,25,9,9,0,1,27,45,0,1,0,0,0,0,267,38,175,0,1,4,44,0,4,1457,0,1,0,8,0,2560,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,34,2,0,0,0,NULL,8,1,1,0,0,0,0,0,0,0,"2022-03-10 04:48:00.179403","2022-03-10 04:48:00.179403"
684,"WebersonRodrigues/serratec-2021-1",320,338,210,2056,348,6,1,3,43,NULL,80,310,33,2,1,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,2,338,0,2,0,0,0,128,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-10 04:49:21.165058","2022-03-10 04:49:21.165058"
685,"spacetelescope/aXe_c_code",17,2164,178,76481,28816,4499,1695,12,31,NULL,3,12,3,5,1,4671,1363,2,0,1,4,3,0,1,0,0,0,1,74,19,528,0,1,1,588,2,1,2164,0,4,0,1,0,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-10 04:49:29.624014","2022-03-10 04:49:29.624014"
686,"Code4SocialGood/c4sg-web",2463,1897,679,353027,209131,143,85,7,108,NULL,9,40,54,20,4,84,64,191,0,9,1210,1844,6,630,0,0,0,0,174,34,256,1,5,37,67469,0,34,1821,0,4,0,86,240,2012,191,3,933,553,311,184,0,0,0,1,8821,34,2,1,0,1,1,0,0,0,0,0,0,0,0,NULL,86,1,2,0,0,0,0,0,0,0,"2022-03-10 05:11:12.504434","2022-03-10 05:11:12.504434"
687,"toledobrendo/llama-php",146,733,606,4045,1166,28,8,3,33,NULL,10,78,8,7,1,32,12,0,0,0,0,5,0,0,0,0,0,0,0,14,10,0,1,2,8746,0,33,733,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-10 05:12:28.557811","2022-03-10 05:12:28.557811"
688,"Azure-Samples/azure-mobile-apps-aspnet-server-quickstart",4,1805,1805,914,0,229,0,4,14,NULL,4,4,2,1,1,92,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,1805,0,1,0,0,0,352,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-10 05:12:39.128645","2022-03-10 05:12:39.128645"
689,"MicrosoftDocs/mslearn-send-crop-weather-alerts",12,672,672,786,403,66,34,2,19,NULL,12,12,2,5,1,39,36,6,0,1,0,1,1,0,0,0,0,0,0,16,0,0,1,1,21,0,1,672,0,1,0,4,0,2359,6,1,1,1,1,1,0,0,0,1,0,16,1,0,0,1,1,1,1,2,0,25,1,2,9327,NULL,4,1,1,0,0,0,0,0,0,0,"2022-03-10 05:12:56.359942","2022-03-10 05:12:56.359942"
690,"Azure-Samples/iot-hub-python-raspberrypi-client-app",30,1696,1535,1870,468,62,16,2,69,NULL,3,7,0,0,0,0,0,44,0,3,16,21,5,12,0,0,0,0,180,31,104,0,1,3,98,0,7,1696,0,2,0,42,0,3674,45,1,106,70,106,70,0,0,0,1,339,19,4,0,0,1,1,0,0,0,0,0,0,0,0,NULL,42,1,1,0,0,0,0,0,0,0,"2022-03-10 05:13:25.357794","2022-03-10 05:13:25.357794"
691,"MicrosoftDocs/nav-content.sv-se",35,1722,98,54027,7270,1544,208,37,46,NULL,1,3,7,5,3,1543,207,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7827,0,6,1722,0,2,0,2,0,12751,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-10 05:13:59.682904","2022-03-10 05:13:59.682904"
692,"haozhaofei/cwu",636,1829,1753,1299245,14800,2043,23,41,16,NULL,12,95,50,7,5,711,59,0,0,0,1,1,0,0,0,0,0,1,15,20,0,0,1,1,208937,0,3,1829,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,7,1,2,0,0,0,0,0,0,0,"2022-03-10 05:20:45.351348","2022-03-10 05:20:45.351348"
693,"spacetelescope/opuscoords",29,4797,2185,1968,333,68,11,2,237,NULL,1,3,4,6,5,107,39,1,0,1,3,3,1,1,0,0,0,1,119,20,41,0,1,1,61,4,6,2189,0,2,0,0,0,0,1,1,70,566,70,566,0,0,0,4,0,21,6,0,0,1,1,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-10 05:21:09.350153","2022-03-10 05:21:09.350153"
694,"microsoftgraph/msgraph-training-dotnet-core.zh-CN",15,889,33,1853,829,124,55,5,23,NULL,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,4,889,0,0,0,1,0,1015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-10 05:21:26.15185","2022-03-10 05:21:26.15185"
695,"microsoft/praxxis",700,1016,699,99854,64411,143,92,8,47,NULL,13,37,2,85,6,106,86,8,0,1,22,50,24,43,0,0,0,0,152,31,455,0,3,14,1306,4,11,960,0,2,0,9,12,6645,9,1,358,63,358,63,0,2,0,5,720,21,19,0,0,1,1,0,0,0,0,0,0,0,0,NULL,9,1,2,0,0,0,0,0,0,0,"2022-03-10 05:27:43.884045","2022-03-10 05:27:43.884045"
696,"Azure-Samples/sql-database-java-manage-failover-groups",15,1444,99,4885,947,326,63,2,18,NULL,1,1,8,1,1,502,240,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,2,1444,0,1,0,0,0,1808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,306,0,61,1,43,30982,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-10 05:28:00.869504","2022-03-10 05:28:00.869504"
697,"Azure/openapi-diff",190,1737,27,128595,56681,677,298,11,108,NULL,2,8,14,9,3,713,309,25,0,1,178,222,56,247,1,0,0,0,178,41,580,0,1,16,3186,0,20,1737,0,3,2,141,0,2670,25,2,742,9,371,4,0,1,0,4,105,50,8,0,0,1,1,8,8,0,18,4,0,0,0,NULL,141,1,4,0,0,0,0,0,0,0,"2022-03-10 05:30:16.284861","2022-03-10 05:30:16.284861"
698,"mindyseu/project-southland-annotations",258,472,428,121926,4015,473,16,2,29,NULL,14,123,36,6,1,392,69,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165060,0,1,472,0,2,0,1,196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-10 05:32:37.388454","2022-03-10 05:32:37.388454"
699,"MicrosoftDocs/testserviceaccount1",2,1167,1167,559,1,280,1,7,107,NULL,2,2,1,2,1,279,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,1167,0,1,0,1,0,373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-10 05:32:47.376497","2022-03-10 05:32:47.376497"
700,"MicrosoftDocs/Test_ServiceAccount.zh-CN",2,1120,1120,551,0,276,0,4,62,NULL,2,2,1,1,1,551,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,1120,0,1,0,1,0,373,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-10 05:32:57.412738","2022-03-10 05:32:57.412738"
701,"Azure-Samples/php-builtin-linux-web-app",14,1674,1631,71349,63,5096,5,20,44,NULL,3,5,5,2,1,5822,3,27,0,8,4,4,1,3,0,0,0,1,285,47,20,0,1,1,991,0,1,1674,0,5,0,1,0,1094,31,1,136,131,136,131,0,1,0,1,82,39,5,0,0,1,1,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-10 05:33:19.654531","2022-03-10 05:33:19.654531"
702,"looker/custom_visualizations_v2",343,1433,19,706114,590914,2059,1723,3,55,NULL,3,16,16,15,4,2225,2222,126,0,2,205,182,52,27,0,0,0,1,214,40,1196,0,1,11,71774,0,25,1433,0,3,0,85,0,1475,132,18,729,215,40,11,0,0,0,1,3977,35,1,0,0,1,2,30,30,0,83,6,0,0,0,NULL,85,1,2,0,0,0,0,0,0,0,"2022-03-10 05:37:04.229913","2022-03-10 05:37:04.229913"
703,"osmlab/awesome-openstreetmap",24,1791,1397,416,54,17,2,1,32,NULL,4,15,5,4,1,20,2,25,0,2,4,15,9,0,0,0,0,0,147,24,83,0,1,2,22,5,1,1791,0,0,0,190,0,3361,26,6,30,2,5,0,0,0,0,1,48,21,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,190,1,4,0,0,0,0,0,0,0,"2022-03-10 05:37:20.086937","2022-03-10 05:37:20.086937"
704,"datakind/Mar21-housing-insecurity",180,380,353,3317158,135185,18429,751,2,53,NULL,15,59,18,7,1,8437,929,20,0,9,24,37,2,35,0,0,0,0,207,45,132,0,4,16,96353,0,14,380,0,5,0,12,0,11182,20,2,63341,0,31670,0,0,0,0,1,92,54,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,12,1,3,0,0,0,0,0,0,0,"2022-03-10 05:39:20.917748","2022-03-10 05:39:20.917748"
705,"MicrosoftDocs/nav-content.es-es",38,1722,98,57202,8676,1505,228,38,43,NULL,1,6,7,5,3,1505,228,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7775,0,6,1722,0,2,0,2,0,12751,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-10 05:39:58.526936","2022-03-10 05:39:58.526936"
706,"aws-lumberyard-dev/o3de-multiplayersample",262,307,2,171950,101492,656,387,7,103,NULL,2,9,16,10,5,530,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,0,27,306,0,4,0,0,0,5089,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-10 05:42:30.600107","2022-03-10 05:42:30.600107"
707,"Azure-Samples/app-service-dotnet-manage-logs-for-web-apps",3,786,416,35718,5,11906,2,32,16,NULL,1,1,2,1,1,11906,1,0,0,0,0,1,1,1,1,0,0,0,0,75,2520,0,1,1,27570,0,2,787,0,7,0,0,0,1485,0,1,1,1,1,1,0,0,0,1,2520,75,1,1,0,1,1,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-10 05:42:43.874623","2022-03-10 05:42:43.874623"
708,"MicrosoftDocs/Azure-IoT-C-SDK-Reference",88,1247,65,289262,237728,3287,2701,130,44,NULL,6,22,8,8,1,4025,3651,13,0,1,56,47,17,0,0,0,0,1,14285,35,356,0,1,6,1701,0,7,1247,0,1,0,3,0,2052,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,3,1,1,0,0,0,0,0,0,0,"2022-03-10 05:42:56.982495","2022-03-10 05:42:56.982495"
709,"dojot/dojot-module-logger-nodejs",26,1263,309,7121,2173,274,84,3,50,NULL,2,10,3,5,1,225,47,6,0,1,3,23,5,7,0,0,0,0,135,34,3207,0,1,2,203,4,10,1263,2,2,1,0,0,1379,6,5,95,104,19,20,0,0,0,1,7099,36,1,0,0,1,1,4,4,0,341,27,0,0,0,NULL,0,0,0,2,0.002309027777777778,0.002309027777777778,0,0,2,0,"2022-03-10 05:43:12.000923","2022-03-10 05:43:12.000923"
710,"Azure-Samples/hdinsight-dotnet-storm-wordcount",11,2158,1961,876,60,80,5,3,29,NULL,2,4,2,4,2,93,4,2,0,1,1,1,0,0,0,0,0,1,43,31,26,0,1,1,243,0,2,2158,0,1,0,2,0,4855,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-10 05:43:20.947756","2022-03-10 05:43:20.947756"
711,"KumarRobotics/msckf_vio",35,1560,318,12940,327,370,9,3,49,NULL,2,4,5,5,2,445,10,479,0,9,463,127,2,2,0,0,0,3,346,37,604,0,1,3,44,3,1,1560,0,2,0,1159,0,5288,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1159,1,12,0,0,0,0,0,0,0,"2022-03-10 05:44:20.820536","2022-03-10 05:44:20.820536"
712,"MicrosoftDocs/newart-test-loc.ja-JP",14,876,113,5387,506,385,36,14,33,NULL,2,6,3,4,2,414,38,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2170,0,4,876,0,1,0,2,0,373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-10 05:44:29.793893","2022-03-10 05:44:29.793893"
713,"MicrosoftDocs/partner-center-pr.es-es",1162,1933,87,200588,146976,173,126,8,26,NULL,2,6,0,0,0,0,0,5,0,1,2,2,2,0,0,0,0,1,129,18,108,0,1,1,27452,0,5,1102,0,1,0,4,0,3411,6,2,3,3,1,1,0,1,0,1,108,18,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,4,1,1,0,0,0,0,0,0,0,"2022-03-10 05:57:08.467042","2022-03-10 05:57:08.467042"
714,"MicrosoftDocs/OfficeDocs-Exchange-Test-pr.ja-jp",113,1414,820,616542,114403,5456,1012,46,58,NULL,3,12,13,6,2,2714,641,11,0,1,49,25,0,0,0,0,0,1,10743,26,7,0,1,2,15711,0,6,1414,0,1,0,2,0,373,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-10 05:59:11.019846","2022-03-10 05:59:11.019846"
715,"wework/plasma",1147,2059,896,858398,763178,748,665,6,43,NULL,5,32,0,0,0,0,0,10,0,1,160,359,71,218,0,0,0,0,121,31,2194,0,1,10,79007,0,37,2082,0,4,0,46,72,4194,10,35,3610,2193,103,62,0,0,0,1,6728,41,1,1,0,1,3,35,35,0,2,6,0,0,0,NULL,46,1,2,0,0,0,0,0,0,0,"2022-03-10 06:54:18.342012","2022-03-10 06:54:18.342012"
716,"dotnet/docs-maui",416,276,1,53229,2959,128,7,4,290,NULL,6,36,0,0,0,0,0,29,0,2,264,341,55,463,1,0,0,0,1354,32,421,1,2,16,20797,2,18,276,3,0,0,71,0,465,29,8,11994,108,1499,13,0,0,2,6,116,15,32,0,0,1,2,0,0,0,0,0,0,0,0,NULL,71,1,4,24,0.0601147762345679,0.022864101080246915,0.03725067515432099,0,10,0,"2022-03-10 06:57:24.578842","2022-03-10 06:57:24.578842"
717,"Azure/simdem",1176,2189,1472,34616,16638,29,14,2,65,NULL,14,56,8,61,4,27,16,10,0,1,239,111,17,150,1,0,0,2,487,46,320,0,2,8,579,0,4,1675,0,5,0,32,0,11091,11,1,2687,3495,2687,3495,0,1,0,185,0,15,158,0,0,1,1,1,1,0,269,22,0,0,0,NULL,32,1,2,0,0,0,0,0,0,0,"2022-03-10 07:02:42.969569","2022-03-10 07:02:42.969569"
718,"MicrosoftDocs/core-docs.hu-HU",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,801,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,1345,0,1,0,2,0,1077,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-10 07:02:50.700984","2022-03-10 07:02:50.700984"
719,"wanghan79/2020_Option_System",772,673,608,43596,2974,56,4,3,23,NULL,18,131,87,8,1,22,3,9,0,2,6,17,6,0,0,0,0,0,14,16,8,0,2,5,42818,0,8,747,0,2,0,7,0,0,9,6,537,0,89,0,0,0,0,4,19,13,2,0,0,1,2,0,0,0,0,0,0,0,0,NULL,7,1,2,0,0,0,0,0,0,0,"2022-03-10 07:09:40.806691","2022-03-10 07:09:40.806691"
720,"Azure/terraform-azurerm-module-test-jenkins",15,1590,1526,404,62,27,4,2,25,NULL,3,6,2,1,1,13,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,1590,0,1,0,7,0,938,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,88,49,0,0,0,NULL,7,1,1,0,0,0,0,0,0,0,"2022-03-10 07:09:59.916477","2022-03-10 07:09:59.916477"
721,"MicrosoftDocs/OfficeDocs-SkypeForBusiness-pr.pt-BR",14,1651,1225,333963,174339,23855,12453,94,50,NULL,1,3,6,2,1,28332,15030,1,0,1,3,3,2,0,0,0,0,1,1426,97,19,0,1,2,249797,0,6,1651,0,1,0,1,0,2093,1,2,15,8,7,4,0,1,0,1,29,123,1,0,0,1,2,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-10 07:10:29.980677","2022-03-10 07:10:29.980677"
722,"Azure/azure-subscription-level-arm-deployment",7,728,728,1283,62,183,9,2,27,NULL,7,7,1,4,1,33,0,4,0,1,0,1,0,0,0,0,0,0,0,15,0,0,1,1,12,0,1,728,0,0,0,1,0,3078,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-10 07:10:42.909289","2022-03-10 07:10:42.909289"
723,"Azure-Samples/resources-ruby-manage-resources-with-msi",14,1658,1436,742,84,53,6,3,56,NULL,1,2,5,2,1,41,5,5,0,1,4,4,0,0,0,0,0,1,38,42,122,0,1,1,11,0,1,1658,0,1,0,0,0,6112,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-10 07:11:00.937755","2022-03-10 07:11:00.937755"
724,"DAVIDPRDSTR/sistemaLibrerias",77,629,621,90304,10757,1173,140,8,40,NULL,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6661,0,2,629,0,4,0,0,0,2861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-10 07:11:50.681461","2022-03-10 07:11:50.681461"
725,"microsoft/wiql-to-odata-ado-extension",6,1030,1015,11971,334,1995,56,8,39,NULL,2,3,3,2,1,1995,55,6,0,1,2,9,4,5,0,0,0,0,17,30,4974,0,1,1,442,4,4,1030,0,4,0,11,0,3491,7,3,28807,28157,9602,9385,0,0,0,1,8262,30,1,1,0,1,1,0,0,0,0,0,0,0,0,NULL,11,1,2,0,0,0,0,0,0,0,"2022-03-10 07:12:07.591424","2022-03-10 07:12:07.591424"
726,"yuxyjava/shop-admin",143,844,274,563715,223336,3942,1562,32,36,NULL,48,139,0,0,0,0,0,0,0,0,8,15,7,15,1,0,0,0,215,41,8897,0,1,5,1110,0,9,844,0,5,0,0,0,0,0,7,7,7,1,1,0,0,0,1,6076,38,1,1,0,1,1,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-10 07:14:09.334222","2022-03-10 07:14:09.334222"
727,"MicrosoftDocs/mslearn-deploy-run-container-app-service",12,1079,199,76128,19256,6344,1605,25,33,NULL,3,5,4,2,1,7571,3449,192,0,11,5,6,2,0,0,0,0,0,264,41,552,0,1,1,1182,0,1,1079,0,6,0,24,0,2082,192,1,1,1,1,1,0,0,0,9,564,47,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,24,1,3,0,0,0,0,0,0,0,"2022-03-10 07:14:36.530068","2022-03-10 07:14:36.530068"
728,"spatialos/UnrealGDK",2360,1583,553,767922,594199,325,252,7,247,NULL,4,22,74,25,12,364,324,120,0,2,2775,3360,29,5363,1,0,0,0,139,43,519,2,3,19,383181,11,400,1583,0,7,0,332,0,3839,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,3812,30,0,0,0,NULL,332,1,27,0,0,0,0,0,0,0,"2022-03-10 07:40:30.588057","2022-03-10 07:40:30.588057"
729,"microsoftgraph/msgraph-training-microsoftflow.pt-BR",12,1099,33,1317,763,110,64,19,24,NULL,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2898,0,4,1099,0,0,0,1,0,2494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-10 07:40:46.600747","2022-03-10 07:40:46.600747"
730,"MicrosoftDocs/office-developer-office-pia-ref-dotnet.ru-RU",11,1330,276,196169,13955,17834,1269,61,41,NULL,1,4,4,2,1,17833,1268,2,0,1,2,2,2,0,0,0,0,1,2330,123,29,0,2,2,13288,0,6,1330,0,1,0,2,0,774,2,2,10,5,5,2,0,1,0,1,29,123,1,0,0,1,2,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-10 07:41:14.463495","2022-03-10 07:41:14.463495"
731,"MicrosoftDocs/nav-content.en-au",33,1722,98,56145,8128,1701,246,43,44,NULL,1,2,7,4,3,1701,246,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6793,0,6,1722,0,2,0,2,0,12751,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-10 08:02:15.514849","2022-03-10 08:02:15.514849"
