,commits_count,commits_days_since_first,commits_days_since_last,commits_total_lines_added,commits_total_lines_removed,commits_avg_added,commits_avg_removed,commits_avg_files_changed,commits_avg_message_length,commits_avg_per_day_real,commits_max_per_day,contributors_count,contributors_top_avg_commits,contributors_top_avg_participation_week,contributors_top_avg_additions,contributors_top_avg_deletions,forks_count,forks_avg_per_day,forks_avg_max_per_day,issues_total_comments,issues_count,issues_open,issues_labels,issues_avg_labels,issues_avg_comments,issues_avg_comment_length,issues_avg_title_length,issues_avg_body_length,issues_avg_per_day,issues_avg_per_day_real,issues_max_per_day,repo_size,repo_topics,repo_branches,repo_age_days,repo_workflows,repo_languages,repo_milestones,repo_watchers,repo_deployments,repo_readme_length,repo_network_members,pulls_count,pulls_total_lines_added,pulls_total_lines_removed,pulls_avg_lines_added,pulls_avg_lines_removed,pulls_avg_comments,pulls_avg_review_comments,pulls_avg_Commits,pulls_avg_body_length,pulls_avg_title_length,pulls_avg_files_changed,pulls_avg_labels,pulls_avg_created_per_day_real,pulls_max_created_per_day,releases_count,releases_tags,releases_total_downloads,releases_avg_body_length,releases_avg_title_length,releases_avg_assets,releases_avg_assets_downloads,releases_avg_assets_size,stars_count,stars_avg_per_day_real,stars_max_per_day,wf_count,wf_avg_duration,wf_avg_success_duration,wf_avg_failure_duration,wf_avg_successes_per_day,wf_avg_successes_per_day_real,wf_avg_fails_per_day
0,0.3741255168613328,0.12168369575582771,0.15315057861229514,0.4514709080097221,0.43011236876928444,0.4543580611405859,0.44082196903253607,0.2756222717437395,0.34977614907251264,0.3582861158618994,0.36146102994660934,0.26781375379396116,0.3317776891190087,0.2676888649052642,0.4608935028921942,0.4461327025006369,0.47361516350949995,0.5183097248365107,0.3807639716220089,0.42172830387978777,0.4237331004580325,0.4656004101994346,0.4500468896534697,0.5230980257710532,0.3778109299675705,0.4089461872886993,0.12227628224012671,0.3251150491099877,0.49223865553852525,0.37480857290319736,0.4395762810035465,0.4191337116842693,0.48112867753069505,0.3454310726089037,0.038608848408115126,0.4886284462595727,0.23553838624392115,0.5118827924189606,0.4614811647608375,0.46477810963502764,0.37999944040246947,0.46952261623595914,0.4273203940239696,0.48424050068485325,0.47044095258253604,0.464162138229667,0.47344628003645384,0.42819488972330955,0.500846013872046,0.46526244699759967,0.40174750047130325,0.31748172684135695,0.45053143572354154,0.5132741676151016,0.3842599602606005,0.3349149166566963,0.4315497027411422,0.4315497027411422,0.5026294651060241,0.44095194969428925,0.42988805662992025,0.4618869011068889,0.4992557743528386,0.473426541109689,0.4614851085980774,0.41586045974004315,0.43327127353625966,0.4673702587012217,0.4880377782031443,0.4656550762042938,0.49911686520613086,0.5136310569137869,0.46103306809437145,0.5068056693579613
1,7.418462951451343e-89,1.5745653753081056e-09,7.298753578152355e-15,2.4627027041404915e-131,1.1879801732135094e-118,4.157783016407867e-133,6.441948539357288e-125,1.0735802935666603e-47,2.1879208010226933e-77,2.697631157968075e-81,8.817030021920959e-83,5.175066228819279e-45,1.8231011887215786e-69,5.703727558714734e-45,3.5853189109530786e-137,4.285851161737081e-128,2.7152136888602597e-145,4.2170215551064e-176,3.8904288812205476e-92,7.082664931515134e-114,5.231052811994044e-115,3.822576663033839e-140,1.821933166646562e-130,1.2745392865902588e-179,1.141328339713286e-90,8.216011779110482e-107,1.2827701773988213e-09,1.188203655863256e-66,1.0861333768551241e-157,3.434403321827524e-89,3.5275336647681236e-124,2.0191643540091868e-112,3.2044135889306336e-150,1.9730434640204913e-75,0.2392645288813401,3.0717827446665507e-155,8.632629697317065e-35,1.9089164551066946e-171,1.5329063514541063e-137,1.2715363560778674e-139,9.35769947219968e-92,1.1930529825088897e-142,4.760303941510628e-117,2.7267274430261307e-152,3.0630109601394515e-143,3.1229894544556717e-139,3.4949380394893854e-145,1.5029911475831412e-117,1.2475233923362611e-163,6.266510788249993e-140,6.025431428681665e-103,1.6650930081341912e-63,9.229549711172336e-131,1.9030439099192323e-172,6.850520443479452e-94,8.199370429227048e-71,1.7568706153571033e-119,1.7568706153571033e-119,7.053635610840444e-165,5.39282723218343e-125,1.5997377325471115e-118,8.519167269221612e-138,1.5981085013165624e-162,3.5995675037275656e-145,1.5241832055591808e-137,1.3348107828682696e-110,1.762409414450426e-120,2.85081870951916e-141,7.69589375521684e-155,3.5286996725365747e-140,1.9958739177152686e-162,1.0520073855593605e-172,2.930511738917142e-137,8.016475024107236e-168
